ID,Q1a_1,Q1a_2,Q1a_3,Q1a_4,Q1a_5,Q1a_6,Q1a_7,Q1a_8,Q1a_9,Q1a_10,Q1b_1,Q1b_2,Q1b_3,Q1b_4,Q1b_5,Q1b_6,Q1b_7,Q1b_8,Q1c,Q1d_1,Q1d_2,Q1d_3,Q1d_4,Q1d_5,Q1d_6,Q1d_7,Q1d_8,Q1d_9,Q1e_1,Q1e_2,Q1e_3,Q1e_4,Q1e_5,Q1e_6,Q1e_7,Q1e_8,Q2a,Q2b,Q2c,Q3a_1,Q3a_2,Q3a_3,Q3b,Q3c,Q3d,Q4a_1,Q4a_2,Q4a_3,Q4a_4,Q4a_5,Q4a_6,Q4a_7,Q4a_8,Q4b_1,Q4b_2,Q4b_3,Q4b_4,Q4b_5,Q4b_6,Q4b_7,Q4c,Q4d,Q5a_1,Q5a_2,Q5a_3,Q5a_4,Q5a_5,Q5a_6,Q5a_7,Q5a_8,Q5a_9,Q5a_10,Q5a_11,Q5a_12,Q5a_13,Q5b,Q5c,Q5e,Q5f,Q5g,Q5h,Q5i,Q5j
P1550,0,1,1,0,1,1,0,1,0,0,2,2,2,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,3,3,2,1,2,2,2, , ,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1551,0,1,0,0,0,0,0,1,0,0,2,1,1,1,1,1,3,2,4,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,1,1,2,1,1, ,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,3,1,2,2,2
P1552,1,0,0,0,0,0,0,0,0,0,2,2,2,3,4,2,3,3,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,4,4,2,2,1,2, ,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1553,0,1,1,1,1,0,1,1,0,0,1,1,1,2,2,2,2,2,3,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,2,2,1,1,2,1,2, ,2,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,2,2,1,0,0,1,0,1,0,0,0,1,0,0,0,2,2,2,4,3,1,3,3
P1554,0,1,1,0,0,1,0,0,0,0,3,2,2,3,4,1,3,3,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,4,5,2,2,2,2, , , ,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1555,0,1,0,0,0,0,0,0,0,0,2,2,2,5,5,5,5,5,1, , , , , , , , , , , , , , , , , ,3,5,3,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1556,0,0,0,0,1,0,0,0,0,0,4,3,4,4,1,4,4,4,1, , , , , , , , , , , , , , , , , ,3,3,2,1,2,2,1, , ,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1557,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , ,4,4,2,3,3,3, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1558,0,1,0,0,0,0,0,0,0,0,4,4,4,4,3,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,1,2, ,2,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1559,0,0,0,0,0,1,0,1,0,0,3,2,3,5,3,2,5,2,6, , , , , , , , , , , , , , , , , ,2,2,1,2,1,2, ,2, ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1560,0,1,0,0,0,0,0,0,0,0,1,1,1,3,1,1,2,2,6, , , , , , , , , , , , , , , , , ,5,3,3,1,1,1,3,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2, , , , , , , , , , , , , , , , , , , , , 
P1561,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,4,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,2,2,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,3,1,1,1,1,1
P1562,0,1,1,0,1,1,0,0,0,0,3,1,2,3,2,2,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,1,2,1,1,2,1,1, ,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1563,0,1,0,1,1,0,0,0,0,0,3,1,2,1,4,2,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,2,1,1, ,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,1,1,2,2,1
P1564,0,0,0,0,1,0,0,0,0,0,1,5,1,1,1,2,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,1,1,2,1,1, ,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1565,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1566,0,0,0,0,1,0,0,0,0,0,2,2,2,3,3,3,5,3,1, , , , , , , , , , , , , , , , , ,5,3,2,2,2,2, , , ,0,0,0,0,0,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1567,1,1,1,1,1,0,1,1,0,0,2,2,1,2,1,1,1,1,5,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,3,2,1,1,1,2,1,1, ,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,2,2,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,3,2,1,1,1,1
P1568,1,0,1,0,0,0,0,0,0,0,2,2,1,5,3,3,5,2,1, , , , , , , , , , , , , , , , , ,3,3,3,2,1,3, ,2, ,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1569,1,1,0,1,1,1,1,1,0,0,1,1,2,3,3,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,2,1,1,1,2,2,2,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,0,0,2,2,2,4,3,4,3,3
P1570,0,1,0,0,0,1,0,0,0,0,3,2,2,4,4,2,3,3,6, , , , , , , , , , , , , , , , , ,4,3,2,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1571,1,0,0,0,1,0,0,1,0,0,2,5,5,5,2,5,2,2,1, , , , , , , , , , , , , , , , , ,5,5,2,1,1,2,2,2, ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3, , , , , , , , , , , , , , , , , , , , , 
P1572,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,3,3,2,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1573,0,1,1,1,1,1,0,0,0,0,4,2,2,2,2,2,3,2,3,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,5,1,1,2,1,2, ,2,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,2,4,3,3,3,1
P1574,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,1, , , , , , , , , , , , , , , , , ,3,3,2,1,1,1,1,1,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1575,0,1,0,0,0,1,0,0,0,0,2,1,2,5,4,1,5,2,1, , , , , , , , , , , , , , , , , ,4,3,2,2,1,2, ,2, ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1576,0,0,0,0,1,1,0,1,0,0,4,2,2,2,2,4,2,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,3,2,2,2,2,2, , , ,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1577,0,0,0,0,0,1,0,1,0,0,2,2,2,3,3,2,2,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,3,3,1,1,2,2,2, , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1578,1,1,0,1,1,1,0,1,0,0,2,2,2,2,3,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,2,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,2,2,1,0,1,0,0,0,0,1,0,1,1,0,0,2,2,1,4,1,2,2,1
P1579,1,1,0,1,1,1,0,1,0,0,2,2,2,4,3,3,3,2,5,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,2,1,1,1,2,2,2, ,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,2,3,3,1,3,2,3
P1580,1,1,0,0,0,0,0,0,0,0,2,2,5,4,2,2,2,5,1, , , , , , , , , , , , , , , , , ,3,3,2,2,1,2, ,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1581,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1582,0,1,1,0,1,1,0,0,0,0,2,2,2,2,3,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,2,3,1,3, ,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1583,0,1,1,0,0,1,0,0,0,0,1,2,2,2,3,1,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,2,1,1,2,1,1, ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1584,1,1,0,0,1,0,0,1,0,0,1,1,1,2,1,1,1,1,5,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,1,1,1,2,2,2,0,0,0,0,0,0,1,0, , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,4,3,3,3,2
P1585,0,0,1,0,0,1,0,0,0,0,3,3,1,3,4,1,3,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,3,3,2,1,2,2,2, , ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1586,1,0,0,1,0,0,1,1,0,0,2,2,1,1,2,1,3,2,2,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,2,2,1,2,2,3, , ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,3,3,1,1,3,1,1
P1587,0,1,0,0,0,0,0,0,0,0,2,1,1,4,4,1,5,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,4,1,2,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1588,1,0,1,0,0,1,0,1,0,0,2,3,2,3,3,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,3,2,1,1,3,2,1, ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1589,0,1,1,0,1,1,1,0,0,0,2,2,2,1,2,2,2,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,2,1,2,1,2, ,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,2,2,3,2,3,3,1,1
P1590,1,1,0,0,1,0,0,0,0,0,2,2,2,2,2,1,2,3,1, , , , , , , , , , , , , , , , , ,3,2,1,2,1,3, ,3, ,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1591,1,1,0,0,1,0,0,1,0,0,2,2,3,2,2,2,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,1,1,1,2,2,2,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,2,2,1,0,1,1,1,1,1,0,0,0,0,0,0,3,2,4,3,4,3,3,1
P1592,0,1,0,0,0,1,0,0,0,0,3,3,3,4,4,3,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,2,1,2, ,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1593,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,2,2,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,2,4,1,1,2,1
P1594,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,2,2,1,1,1,2,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1595,0,0,1,0,0,1,1,0,0,0,1,5,1,1,5,3,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,2,1,2, ,3, ,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1, , , , , , , , , , , , , , , , , , , , , 
P1596,0,1,0,0,1,0,0,0,0,0,3,3,2,3,2,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,1,2,2,2, , ,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1597,1,0,0,0,0,1,1,0,0,0,2,2,2,3,4,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,2,1,2, ,2, ,0,0,0,0,0,0,1,0, , , , , , , , , ,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,3,3,3,3
P1598,1,1,1,0,1,1,0,1,0,0,2,2,2,2,3,2,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,3,3,1,1,1,3,1,1, ,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,2,2,1,0,1,0,1,1,1,0,0,1,1,0,0,1,2,2,4,3,2,3,1
P1599,0,1,0,0,0,0,0,0,0,0,3,2,2,4,4,2,4,3,1, , , , , , , , , , , , , , , , , ,4,4,2,2,2,3, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1600,0,0,0,0,0,0,0,0,0,1,3,3,5,4,4,3,3,5,6, , , , , , , , , , , , , , , , , ,4,4,2,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1601,0,0,0,1,1,0,1,1,0,0,1,2,3,2,2,3,2,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,3,1,2, ,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,1,3,1,2,1
P1602,0,0,0,0,1,0,1,0,0,0,2,3,2,3,2,2,2,2,1, , , , , , , , , , , , , , , , , ,3,3,2,1,1,2,2,2, ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1603,1,1,1,0,1,0,1,1,0,0,1,1,1,2,2,1,1,1,4,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,2,2,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,3,2,1,1,1,3
P1604,1,0,0,0,1,1,0,0,0,0,2,2,2,3,4,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,1,2,2,2, ,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1605,0,1,1,0,0,0,0,0,0,0,3,1,1,4,4,1,5,3,6, , , , , , , , , , , , , , , , , ,4,5,3,2,3,2, , , ,0,0,0,0,0,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1606,0,0,0,0,0,0,1,0,0,0,4,5,5,2,5,4,3,4,6, , , , , , , , , , , , , , , , , ,5,5,3,3,2,1, , ,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3, , , , , , , , , , , , , , , , , , , , , 
P1607,0,0,0,0,0,0,0,1,0,0,4,1,4,2,1,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,2,1,2, ,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1608,0,1,1,1,0,0,0,0,0,0,2,1,2,1,3,2,1,1,3,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,2,4,1,3,3,1
P1609,0,1,0,0,1,1,0,1,0,0,2,2,2,3,2,1,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,1,1,1,2,3,2,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,2,2,2,4,3,3,3,1
P1610,1,1,0,0,1,1,0,1,0,0,3,2,2,5,2,2,5,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,3,2,1,1,3,2,2, ,0,0,0,0,0,0,1,0, , , , , , , , , ,0,0,0,0,0,0,1,0,0,1,0,0,0,2,5,2,4,3,3,3,1
P1611,0,0,0,0,1,0,0,0,0,0,3,1,2,2,2,2,1,1,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1612,0,0,0,0,0,1,0,0,0,0,4,3,1,1,1,3,3,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,3,2,2,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1613,1,1,1,0,1,1,1,1,0,0,1,2,2,2,3,1,2,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,3,1,1,2,1,1, ,1,2,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,2,2,1,0,1,1,1,1,0,0,0,1,0,0,0,2,2,2,4,1,3,3,1
P1614,1,1,1,0,0,1,0,0,0,0,2,2,2,5,4,1,4,3,1, , , , , , , , , , , , , , , , , ,3,3,2,2,1,2, ,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1615,0,0,0,0,0,0,0,0,1,0,4,3,2,5,4,3,5,2,1, , , , , , , , , , , , , , , , , ,5,5,2,2,3,3, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1616,1,1,0,1,1,0,0,1,0,0,2,2,2,2,2,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,1,1,2,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,2,4,3,3,3,3
P1617,0,0,1,1,1,0,0,1,0,0,2,3,1,1,2,2,2,1,5,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,2,2,2,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,2,4,3,3,3,3
P1618,1,1,0,0,0,0,0,0,0,0,2,2,2,5,4,2,5,5,1, , , , , , , , , , , , , , , , , ,3,3,2,2,2,3, , , ,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1619,0,1,0,1,1,1,0,1,0,0,2,3,2,5,3,2,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,1,1,3,2,2, ,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,2,2,3,1,1,1,1,3
P1620,1,0,0,0,1,0,0,0,0,0,4,3,4,3,3,4,3,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2, , , ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1621,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,2,1,3, ,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1622,1,1,1,0,0,1,1,0,0,0,2,2,2,3,3,2,2,2,1, , , , , , , , , , , , , , , , , ,3,3,2,1,1,3,2,1, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1623,0,1,0,0,0,1,1,0,1,0,3,3,2,3,3,2,2,2,1, , , , , , , , , , , , , , , , , ,1,2,1,2,1,1, ,2,2,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1624,1,1,0,1,0,0,0,0,0,0,1,2,1,1,2,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,1,1,1,2,2,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,1,1,3,2,3,3
P1625,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,6, , , , , , , , , , , , , , , , , ,5,4,3,3,3,3, , , ,0,0,0,0,0,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1626,1,0,0,0,1,1,0,1,0,0,2,2,2,3,3,2,3,2,1, , , , , , , , , , , , , , , , , ,3,3,2,2,1,2, ,1, ,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1627,0,1,0,0,0,0,0,0,0,0,3,2,2,4,3,3,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1628,1,0,0,1,1,0,0,0,0,0,2,2,2,1,2,2,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,3,1,1,1,2,2,2, ,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2,2,2,3,1,4,1
P1629,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1, , , , , , , , , , , , , , , , , ,4,4,2,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1630,0,0,0,0,0,0,0,0,0,1,5,4,4,3,4,4,4,3,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,4,4,3,2,2,3, , , ,0,0,0,0,0,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1631,0,0,0,0,0,0,0,0,0,1,3,2,4,3,3,2,3,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,2,2,3,1,2,2,4, , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1632,0,1,0,0,0,0,0,1,0,0,2,1,2,3,2,1,3,1,1, , , , , , , , , , , , , , , , , ,3,3,2,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1633,0,1,0,0,1,0,0,0,0,0,2,1,2,4,2,1,5,2,1, , , , , , , , , , , , , , , , , ,3,4,1,1,1,2,2,1, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1634,0,1,0,0,0,1,0,1,0,0,3,2,2,3,4,2,4,2,1, , , , , , , , , , , , , , , , , ,4,5,3,2,1,2, ,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1635,0,1,1,0,0,0,0,0,0,0,3,1,1,2,4,2,5,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,3,1,2,2,2,2, , , ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P1636,0,0,0,0,0,0,0,0,0,1,4,2,4,4,4,4,4,1,1, , , , , , , , , , , , , , , , , ,3,4,2,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1637,0,1,1,0,0,0,0,0,0,0,2,2,2,3,3,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1,2,1,2, ,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1638,1,1,1,0,0,1,0,1,0,0,2,2,1,4,4,1,2,3,1, , , , , , , , , , , , , , , , , ,4,2,1,2,1,2, ,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1639,0,0,0,0,0,0,1,0,0,0,3,2,2,4,4,2,2,3,6, , , , , , , , , , , , , , , , , ,4,5,3,2,2,3, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1640,1,1,1,0,0,1,0,0,0,0,2,1,1,3,3,1,3,2,1, , , , , , , , , , , , , , , , , ,3,3,2,2,1,2, ,1, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1641,0,0,1,0,1,0,0,0,0,0,4,3,2,5,3,5,2,5,6, , , , , , , , , , , , , , , , , ,3,3,2,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P1642,0,0,0,0,1,0,0,0,0,0,4,4,4,4,2,4,2,4,1, , , , , , , , , , , , , , , , , ,3,3,3,1,2,2,2, , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
